id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
8024300,8,Colorado,CO,Adams County,Brush,Brighton city,Track,Track,80723,970,874030492,314014,40.1541924,-103.6512305,71530,57219,60621,191.590638985038
8024310,8,Colorado,CO,Adams County,La Junta,Brighton city,Track,Track,81050,719,97586279,588384,37.9744879,-103.5931653,57527,44838,49348,269.888507336107
8024340,8,Colorado,CO,Adams County,Holyoke,Brighton city,Track,Track,80734,970,981425700,258511,40.5902559,-102.2201088,59178,55759,37787,152.559785682863
8024350,8,Colorado,CO,Adams County,Aspen,Brighton city,Track,Track,81611,970,25510914,0,39.1981447,-106.8071229,80365,62911,58239,329.985715642514
8024510,8,Colorado,CO,Adams County,Rangely,Brighton city,Track,Track,81648,970,3186137864,34258,39.9402205,-108.6653685,84145,82317,53444,175.517531385999
8024550,8,Colorado,CO,Adams County,Telluride,Brighton city,Track,Track,81435,970,829422894,991507,37.9622397,-107.994517,83514,300000,69856,283.790833717702
8024570,8,Colorado,CO,Adams County,Breckenridge,Brighton city,Track,Track,80424,970,151014342,447196,39.4501153,-106.0646156,82784,62896,59591,108.162819847901
8024580,8,Colorado,CO,Adams County,Woodland Park,Brighton city,Track,Track,80866,719,34704795,0,39.0157629,-105.0569839,72114,60785,42662,240.456151446486
8024590,8,Colorado,CO,Adams County,Cripple Creek,Brighton city,Track,Track,80813,719,267623158,472053,38.7508752,-105.2351564,49194,45675,30526,355.522551394122
8024640,8,Colorado,CO,Adams County,Evans,Brighton city,Track,Track,80620,970,8040944,152576,40.3726659,-104.7223,65532,43359,41383,408.186056342393
8024680,8,Colorado,CO,Adams County,Eaton,Brighton city,Track,Track,80615,970,169556209,1261313,40.5002661,-104.6925997,78677,300000,44134,140.594317662895
8024700,8,Colorado,CO,Adams County,Fort Lupton,Brighton city,Track,Track,80621,303,49732966,299901,40.0508929,-104.7813077,87675,91763,52107,59.0297685269384
8024740,8,Colorado,CO,Adams County,Johnstown,Brighton city,Track,Track,80534,970,72485030,845568,40.3288816,-104.9253937,96140,85333,51034,832.738406634728
8024770,8,Colorado,CO,Adams County,Keenesburg,Brighton city,Track,Track,80643,303,1363419839,16020501,40.1412844,-104.4022089,71092,64403,57351,362.513831525771
802590,8,Colorado,CO,Adams County,Elbert,Brighton city,Track,Track,80106,303,276513549,0,39.2219883,-104.5372888,86095,74541,56778,356.011409867603
802990,8,Colorado,CO,Adams County,Branson,Brighton city,Track,Track,81027,719,9748526561,605365,37.3781315,-103.8154565,68412,52253,55143,527.079207026782
901161,9,Connecticut,CT,Fairfield County,Wilton,Cannondale,CDP,place,6897,203,801282,0,41.216034,-73.424873,123210,300000,87888,14.2316809835068
901171,9,Connecticut,CT,Tolland County,Ellington,Crystal Lake,CDP,place,6029,860,20253178,713507,41.933133,-72.374438,119346,300000,72072,215.678929989283
901181,9,Connecticut,CT,New Haven County,East Haven,East Haven,CDP,place,6512,203,31846047,3116162,41.293453,-72.858994,75846,63464,57464,5819.26159045496
901191,9,Connecticut,CT,New London County,Groton,Groton Long Point,Borough,place,6340,860,1106552,42057,41.314186,-72.010155,118213,99833,75285,86.192885746157
901211,9,Connecticut,CT,Windham County,Moosup,Moosup,CDP,place,6354,860,5979797,95083,41.716992,-71.875223,62452,51622,49503,722.265276624822
901221,9,Connecticut,CT,Fairfield County,Newtown,Newtown,Borough,place,6470,203,5967218,0,41.411897,-73.31195,129059,123405,71415,214.748303995899
901231,9,Connecticut,CT,Litchfield County,Oakville,Oakville,CDP,place,6779,860,8405309,90130,41.592337,-73.085216,74729,65490,50797,1765.4019891781
901251,9,Connecticut,CT,Fairfield County,Shelton,Shelton city,City,place,6484,203,79320518,3307317,41.304577,-73.139215,100003,87197,67357,6299.64297433233
901261,9,Connecticut,CT,Fairfield County,Stamford,Stamford city,City,place,6905,203,97430571,37323740,41.079857,-73.546028,103150,79751,79001,20675.2492786844
901271,9,Connecticut,CT,Litchfield County,Torrington,Torrington city,City,place,6790,860,102974225,1449259,41.834052,-73.131413,66065,56743,49332,8453.78415644783
901281,9,Connecticut,CT,New Haven County,West Haven,West Haven city,City,place,6516,203,27834890,439572,41.272122,-72.967498,65342,50336,53315,12063.1188657778
9021089,9,Connecticut,CT,Fairfield County,Westport,Bethel,Track,Track,6880,203,17611667,20712,41.155369,-73.3256267,124646,101216,91898,249.980240538031
902109,9,Connecticut,CT,Fairfield County,Bridgeport,Bethel,Track,Track,6604,203,662760,0,41.1758622,-73.2105961,60931,50186,50595,801.728360493549
9021259,9,Connecticut,CT,Fairfield County,Stratford,Bethel,Track,Track,6615,203,1198443,0,41.197596,-73.1499189,77643,300000,35818,167.025219846381
9021299,9,Connecticut,CT,Fairfield County,Trumbull,Bethel,Track,Track,6611,203,8603141,87362,41.2857987,-73.2493125,124285,129314,78483,189.854622129731
9021329,9,Connecticut,CT,Fairfield County,Monroe,Bethel,Track,Track,6468,203,30486195,426084,41.3521958,-73.2023287,153039,179122,93449,188.917481298661
9021359,9,Connecticut,CT,Fairfield County,Danbury,Bethel,Track,Track,6810,203,5056816,0,41.3625833,-73.4247066,96469,83158,72169,395.239537727862
9021379,9,Connecticut,CT,Fairfield County,Brookfield,Bethel,Track,Track,6804,203,16597782,0,41.4453199,-73.3966626,75138,59849,61200,456.881016303907
9021429,9,Connecticut,CT,Fairfield County,New Fairfield,Bethel,Track,Track,6812,203,10988062,339111,41.459013,-73.5241055,124776,112292,81170,152.72188353395
9021459,9,Connecticut,CT,Fairfield County,Ridgefield,Bethel,Track,Track,6877,203,34660456,241520,41.2896117,-73.4338977,140555,130597,85496,96.3260519829997
9021489,9,Connecticut,CT,Fairfield County,Berlin,Bethel,Track,Track,6037,860,19515923,387845,41.6305214,-72.7412262,83663,78424,59335,429.578756465804
9021509,9,Connecticut,CT,Fairfield County,Bristol,Bethel,Track,Track,6010,860,3491882,0,41.6881398,-72.9004389,70438,64197,53455,309.68618558391
9021559,9,Connecticut,CT,Fairfield County,New Britain,Bethel,Track,Track,6051,860,1122403,0,41.6573371,-72.7705418,31848,23210,28845,351.185512269894
9021619,9,Connecticut,CT,Fairfield County,Plainville,Bethel,Track,Track,6062,860,5838161,72942,41.6770755,-72.8543721,63526,300000,42583,189.893181561046
9021629,9,Connecticut,CT,Fairfield County,Southington,Bethel,Track,Track,6489,860,16281879,1434788,41.6181052,-72.8370664,119475,300000,60731,304.373885194826
9021639,9,Connecticut,CT,Fairfield County,Plantsville,Bethel,Track,Track,6479,860,12387965,64832,41.591653,-72.9184511,89718,300000,48073,315.377946101427
9021659,9,Connecticut,CT,Fairfield County,Unionville,Bethel,Track,Track,6085,860,5782526,158787,41.7573679,-72.8952915,80873,63233,64256,366.352474009833
9021679,9,Connecticut,CT,Fairfield County,Weatogue,Bethel,Track,Track,6089,860,13869634,102499,41.8530781,-72.8333554,111871,95663,76211,254.552072278532
9021689,9,Connecticut,CT,Fairfield County,Simsbury,Bethel,Track,Track,6070,860,28553356,41880,41.8907225,-72.8518136,137616,139057,68879,108.519982525887
9021709,9,Connecticut,CT,Fairfield County,Bloomfield,Bethel,Track,Track,6002,860,2731376,0,41.820208,-72.6912154,76290,74241,45380,251.550643852555
9021759,9,Connecticut,CT,Fairfield County,Suffield,Bethel,Track,Track,6078,860,45324231,43383,42.0017657,-72.6669536,108457,90648,79267,202.387491517111
9021769,9,Connecticut,CT,Fairfield County,Enfield,Bethel,Track,Track,6082,860,2938236,0,42.0227059,-72.574247,70835,63273,47567,222.086119257785
9021799,9,Connecticut,CT,Fairfield County,East Windsor,Bethel,Track,Track,6088,860,33516497,1297022,41.917911,-72.5833705,91993,91148,41014,181.646396682156
9021809,9,Connecticut,CT,Fairfield County,South Windsor,Bethel,Track,Track,6074,860,7239555,1414,41.8313692,-72.5254299,74709,59185,59394,422.25077028279
9021829,9,Connecticut,CT,Fairfield County,Wethersfield,Bethel,Track,Track,6109,860,8886577,1866382,41.7073435,-72.6446572,95720,80816,71921,251.985172733117
9021859,9,Connecticut,CT,Fairfield County,Newington,Bethel,Track,Track,6111,860,5139140,0,41.6844413,-72.7437341,94893,83630,59842,193.918189615359
9021879,9,Connecticut,CT,Fairfield County,West Hartford,Bethel,Track,Track,6117,860,2183226,0,41.7425881,-72.7388298,92793,300000,71122,199.792490312313
902199,9,Connecticut,CT,Fairfield County,Sandy Hook,Bethel,Track,Track,6482,203,20067799,1281687,41.4112322,-73.2116182,138007,119969,83551,402.366161750419
9022019,9,Connecticut,CT,Fairfield County,East Hartford,Bethel,Track,Track,6108,860,2897972,309925,41.7666027,-72.65401,49983,40919,37552,335.755113545307
9022059,9,Connecticut,CT,Fairfield County,Manchester,Bethel,Track,Track,6040,860,4706333,17266,41.8019325,-72.495075,79390,66944,54963,470.07761030414
902209,9,Connecticut,CT,Fairfield County,Sherman,Bethel,Track,Track,6784,203,56699464,3915523,41.5812374,-73.5015702,120615,107532,73161,483.066860252909
9022109,9,Connecticut,CT,Fairfield County,Glastonbury,Bethel,Track,Track,6033,860,14531474,61531,41.7287915,-72.5456677,155547,300000,73556,102.887852445968
9022129,9,Connecticut,CT,Fairfield County,Marlborough,Bethel,Track,Track,6447,860,60479197,444481,41.636439,-72.4540018,108144,300000,50654,108.325541936935
9022159,9,Connecticut,CT,Fairfield County,New Milford,Bethel,Track,Track,6776,860,30931445,338062,41.586303,-73.37615,96565,84090,58486,257.78383956307
9022179,9,Connecticut,CT,Fairfield County,Lakeville,Bethel,Track,Track,6039,860,148254582,7341173,41.986226,-73.4252735,83471,300000,72961,195.759774291048
9022189,9,Connecticut,CT,Fairfield County,Washington Depot,Bethel,Track,Track,6794,860,98602271,1482946,41.6561747,-73.3101747,87778,74630,63326,192.488765873291
9022199,9,Connecticut,CT,Fairfield County,Goshen,Bethel,Track,Track,6756,860,113004841,4028683,41.8495372,-73.2340016,89688,81355,67982,357.767765623009
9022249,9,Connecticut,CT,Fairfield County,Winsted,Bethel,Track,Track,6098,860,58775727,3316698,41.9126462,-73.113227,93433,87307,61097,228.683610220977
9022259,9,Connecticut,CT,Fairfield County,Thomaston,Bethel,Track,Track,6787,860,9232483,215464,41.6843655,-73.0739327,93074,93184,60172,86.2267427088098
9022279,9,Connecticut,CT,Fairfield County,Woodbury,Bethel,Track,Track,6798,203,25896438,301990,41.530462,-73.193957,91670,72000,70831,340.114004469931
9022289,9,Connecticut,CT,Fairfield County,Terryville,Bethel,Track,Track,6786,860,33909715,671702,41.6453859,-73.024041,79117,300000,48781,222.055839586978
9022299,9,Connecticut,CT,Fairfield County,Middletown,Bethel,Track,Track,6457,860,1560401,126325,41.569545,-72.6582464,51693,48855,38979,342.683338599135
9022329,9,Connecticut,CT,Fairfield County,East Hampton,Bethel,Track,Track,6424,860,32077121,0,41.5561821,-72.4763973,115856,109709,55293,141.41980909484
9022339,9,Connecticut,CT,Fairfield County,Portland,Bethel,Track,Track,6480,860,5767188,1176440,41.5787389,-72.6337837,87001,77114,55186,285.580903654332
9022349,9,Connecticut,CT,Fairfield County,Middlefield,Bethel,Track,Track,6455,860,32759596,1581755,41.514163,-72.7178435,98817,87504,70870,296.384699633607
9022359,9,Connecticut,CT,Fairfield County,Higganum,Bethel,Track,Track,6441,860,113796060,6074386,41.4812642,-72.5481469,113216,115269,85287,162.255818450692
9022389,9,Connecticut,CT,Fairfield County,Centerbrook,Bethel,Track,Track,6409,860,26942175,3764185,41.3473533,-72.4124122,122136,300000,73214,102.061856737794
9022399,9,Connecticut,CT,Fairfield County,Old Saybrook,Bethel,Track,Track,6475,860,25193805,4830188,41.3149277,-72.3995925,126706,300000,69008,169.220751942631
9022409,9,Connecticut,CT,Fairfield County,Westbrook,Bethel,Track,Track,6498,860,40843931,14954928,41.3036945,-72.4780169,69861,53275,59980,170.987945643611
9022419,9,Connecticut,CT,Fairfield County,Derby,Bethel,Track,Track,6418,203,6215547,363897,41.3142674,-73.0627494,62666,54239,46387,372.719029340247
9022429,9,Connecticut,CT,Fairfield County,Ansonia,Bethel,Track,Track,6401,203,6249928,111626,41.3494917,-73.0556854,47870,45670,37876,330.980987731415
9022439,9,Connecticut,CT,Fairfield County,Seymour,Bethel,Track,Track,6483,203,21521844,675014,41.3770758,-73.1070996,97053,109706,60204,159.650111220702
9022449,9,Connecticut,CT,Fairfield County,New Haven,Bethel,Track,Track,6519,203,886631,472133,41.2834562,-72.9325811,51318,39396,50941,443.856177444109
9022549,9,Connecticut,CT,Fairfield County,Milford,Bethel,Track,Track,6460,203,2663852,3704431,41.1913489,-73.0547777,93053,82875,57630,206.017833228239
9022649,9,Connecticut,CT,Fairfield County,Bethany,Bethel,Track,Track,6524,203,54669007,996204,41.422964,-72.9941871,110884,300000,68535,225.821898056413
9022659,9,Connecticut,CT,Fairfield County,Hamden,Bethel,Track,Track,6517,203,1594789,219752,41.3654386,-72.9128504,91352,75970,66230,232.37942364553
9022699,9,Connecticut,CT,Fairfield County,North Haven,Bethel,Track,Track,6473,203,16469863,247763,41.3997085,-72.8799559,111307,99681,75259,171.321934933762
9022719,9,Connecticut,CT,Fairfield County,Meriden,Bethel,Track,Track,6450,203,627476,0,41.5416464,-72.8032597,26314,20614,24797,665.107245006227
9022769,9,Connecticut,CT,Fairfield County,Wallingford,Bethel,Track,Track,6492,203,4342657,12183,41.4349418,-72.8229595,69398,58990,48258,424.409815401944
9022819,9,Connecticut,CT,Fairfield County,Branford,Bethel,Track,Track,6405,203,4014139,162843,41.2812274,-72.8139414,98472,89304,50270,120.889621467554
9022839,9,Connecticut,CT,Fairfield County,North Branford,Bethel,Track,Track,6471,203,19741516,388280,41.3337869,-72.771834,82036,76678,53704,218.719395134238
9022849,9,Connecticut,CT,Fairfield County,Guilford,Bethel,Track,Track,6437,203,8293459,720931,41.2814114,-72.6708094,86389,78737,64988,189.282585452273
9022879,9,Connecticut,CT,Fairfield County,Beacon Falls,Bethel,Track,Track,6403,203,25055600,301400,41.443685,-73.0519252,81536,79863,49644,315.049467408486
9022889,9,Connecticut,CT,Fairfield County,Cheshire,Bethel,Track,Track,6410,203,22367978,35360,41.537216,-72.9324518,129972,126600,71953,314.609712703775
9022899,9,Connecticut,CT,Fairfield County,Middlebury,Bethel,Track,Track,6762,203,21347523,125103,41.533974,-73.1018965,109712,79901,81795,276.688366637571
9022909,9,Connecticut,CT,Fairfield County,Naugatuck,Bethel,Track,Track,6770,203,4669956,8358,41.4728881,-73.01629,59760,42717,56159,281.657250959849
9022929,9,Connecticut,CT,Fairfield County,Prospect,Bethel,Track,Track,6712,203,20707978,48569,41.5084337,-72.9709463,103289,300000,65723,143.326545019167
9022939,9,Connecticut,CT,Fairfield County,Southbury,Bethel,Track,Track,6488,203,8016358,93813,41.4839254,-73.2260754,50188,32796,47221,325.990233289078
9022949,9,Connecticut,CT,Fairfield County,Waterbury,Bethel,Track,Track,6704,203,678694,0,41.5653001,-73.0344111,24481,17432,22067,254.252257180279
9023029,9,Connecticut,CT,Fairfield County,Wolcott,Bethel,Track,Track,6716,203,9685837,280813,41.6006752,-73.0025589,82100,77251,51061,182.352228065527
9023049,9,Connecticut,CT,Fairfield County,Old Lyme,Bethel,Track,Track,6371,860,29367896,6711651,41.3275003,-72.3163499,98289,300000,64378,228.323070638218
9023059,9,Connecticut,CT,Fairfield County,New London,Bethel,Track,Track,6320,860,489964,0,41.3547537,-72.107713,52947,39355,41097,279.05830321142
9023079,9,Connecticut,CT,Fairfield County,Waterford,Bethel,Track,Track,6385,860,13078805,15355281,41.3032348,-72.1350267,99437,87632,68297,336.245747608404
9023099,9,Connecticut,CT,Fairfield County,Norwich,Bethel,Track,Track,6360,860,27348330,454438,41.569432,-72.1074042,65717,56991,39098,388.982970080618
9023129,9,Connecticut,CT,Fairfield County,Gales Ferry,Bethel,Track,Track,6335,860,28279416,3030927,41.4347066,-72.0585331,116470,111421,69845,162.754971720378
9023159,9,Connecticut,CT,Fairfield County,Pawcatuck,Bethel,Track,Track,6379,860,11138777,0,41.3876311,-71.8549093,79825,58129,71744,428.908173173454
9023169,9,Connecticut,CT,Fairfield County,North Stonington,Bethel,Track,Track,6359,860,140501850,1868223,41.4709693,-71.8725254,83510,62301,64760,244.654693943259
9023179,9,Connecticut,CT,Fairfield County,Griswold,Bethel,Track,Track,6351,860,12869508,1205965,41.6183532,-71.966539,43906,38613,28626,279.09175585359
9023189,9,Connecticut,CT,Fairfield County,Bozrah,Bethel,Track,Track,6334,860,51708106,723331,41.5450583,-72.175228,89793,81845,53534,239.484178680489
9023199,9,Connecticut,CT,Fairfield County,Colchester,Bethel,Track,Track,6415,860,52091339,864449,41.5593424,-72.2830452,119304,112555,59121,255.078681009525
9023209,9,Connecticut,CT,Fairfield County,Lebanon,Bethel,Track,Track,6249,860,140113252,2986571,41.632955,-72.2400896,93388,83937,52616,309.374539199177
9023229,9,Connecticut,CT,Fairfield County,Niantic,Bethel,Track,Track,6357,860,6732477,12388487,41.2925715,-72.2041857,80710,64963,61343,417.678569110004
9023239,9,Connecticut,CT,Fairfield County,Andover,Bethel,Track,Track,6232,860,40012483,635900,41.7329821,-72.3746584,109190,300000,59267,255.149706490682
9023269,9,Connecticut,CT,Fairfield County,Tolland,Bethel,Track,Track,6084,860,36254374,151626,41.8557278,-72.3595018,135825,300000,52971,58.0905814408852
9023289,9,Connecticut,CT,Fairfield County,Somers,Bethel,Track,Track,6071,860,33322957,87978,41.9980597,-72.4221935,106557,300000,61184,118.79037464176
9023299,9,Connecticut,CT,Fairfield County,Coventry,Bethel,Track,Track,6238,860,47546763,1697139,41.7567524,-72.3017314,136135,300000,66386,88.0563864039673
